0.000000	0.000000
0.000027	0.000194
0.000059	-0.000187
0.000128	0.000390
0.000187	-0.000367
0.000285	0.000585
0.000371	-0.000537
0.000485	0.000775
0.000597	-0.000697
0.000847	-0.000843
0.000943	0.001126
0.001104	-0.000976
0.001405	0.001419
0.001606	-0.001198
0.001858	0.001661
0.002091	-0.001369
0.002303	0.001860
0.002562	-0.001499
0.003023	-0.001599
0.003185	0.002174
0.003481	-0.001677
0.006879	0.003273
0.007292	-0.002206
0.010706	0.004281
0.011219	-0.002630
0.014523	0.005119
0.015108	-0.002888
0.029931	0.007998
0.030719	-0.003451
0.060953	0.012692
0.061978	-0.003589
0.123288	0.020401
0.124521	-0.002543
0.185827	0.026865
0.750947	0.020414
0.752045	0.038733
0.876091	0.015015
0.877013	0.024197
0.938265	0.008691
1.000000	0.000000
